_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069091,/images/motherboard/motherboard.jpg,ASRock,Z390 Taichi,329.82,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069092,/images/motherboard/motherboard.jpg,Asus,PRIME B365M-A,73.02,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069093,/images/motherboard/motherboard.jpg,Asus,PRIME B365M-K,79.90,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069094,/images/motherboard/motherboard.jpg,Asus,TUF B365M-PLUS GAMING,85.02,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069095,/images/motherboard/motherboard.jpg,Asus,PRIME Z390-A,169.99,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069096,/images/motherboard/motherboard.jpg,Asus,PRIME Z390-P,119.02,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069097,/images/motherboard/motherboard.jpg,Gigabyte,B365 HD3,130.43,5,B365,LGA1151,ATX,4,64
608dd537905ec60bdc069098,/images/motherboard/motherboard.jpg,Gigabyte,B365 M AORUS ELITE,98.30,4,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069099,/images/motherboard/motherboard.jpg,Gigabyte,B365M D2V,88.03,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069100,/images/motherboard/motherboard.jpg,Gigabyte,B365M DS3H,75.67,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069101,/images/motherboard/motherboard.jpg,Gigabyte,GA-B365M-D3H,82.23,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069102,/images/motherboard/motherboard.jpg,Gigabyte,GA-B365M-H,68.85,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069103,/images/motherboard/motherboard.jpg,Gigabyte,Z390 AORUS ELITE,196.59,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069104,/images/motherboard/motherboard.jpg,Gigabyte,Z390 AORUS MASTER,305.39,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069105,/images/motherboard/motherboard.jpg,MSI,MPG Z390 GAMING EDGE AC,304.02,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069106,/images/motherboard/motherboard.jpg,MSI,MPG Z390 GAMING PLUS,122.61,4,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069107,/images/motherboard/motherboard.jpg,MSI,MPG Z390 GAMING PRO CARBON,169.02,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069108,/images/motherboard/motherboard.jpg,MSI,Z390-A PRO,117.37,5,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069109,/images/motherboard/motherboard.jpg,ASRock,B460 Phantom Gaming 4,127.64,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069110,/images/motherboard/motherboard.jpg,ASRock,B460 Pro4,99.00,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069111,/images/motherboard/motherboard.jpg,ASRock,B460 Steel Legend,125.15,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069112,/images/motherboard/motherboard.jpg,ASRock,B560 Pro4,126.89,7,B560,LGA1200,ATX,4,128
608dd537905ec60bdc069113,/images/motherboard/motherboard.jpg,ASRock,B560 Steel Legend,139.00,7,B560,LGA1200,ATX,4,128
