_id,image,brand,name,price,powerSupplyStandard,maxMotherboardSize,type,sidePanelWindow
608dd450905ec60bdc070019,/images/case/41SzVQx1SkL.jpg,Corsair,SPEC-05,263.45,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070020,/images/case/42abdf8f96f74d2e64cc03292874eca8.256p.jpg,Corsair,SPEC-06,1134.27,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070021,/images/case/41WRrC2HWaL.jpg,Corsair,SPEC-ALPHA,508.33,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070022,/images/case/b35ad4944a6207c0e307154137834af6.256p.jpg,Corsair,SPEC-DELTA RGB,317.59,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070023,/images/case/2c2fdd7955d600df94b93f2615d6dc6a.256p.jpg,Corsair,SPEC-OMEGA RGB,725.22,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070024,/images/case/5e3dacdab51c3a7f331e27cc70ea5783.256p.jpg,Fractal Design,Core 2300,241.33,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070025,/images/case/d943180ff1f760a363931866169d1889.256p.jpg,Fractal Design,Core 2500,290.70,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070026,/images/case/3a762b939da172d53746bc6e225be558.256p.jpg,Fractal Design,Define 7,757.07,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070027,/images/case/f44d77d78e1123e959d387a7f73c2550.256p.jpg,Fractal Design,Define 7 Compact,488.62,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070028,/images/case/7cd2c7cfed3027596ea1b662b881b361.256p.jpg,Fractal Design,Define 7 Dark,761.62,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070029,/images/case/1f91c911eda069378b96b772eae317f9.256p.jpg,Fractal Design,Define 7 Light,737.15,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070030,/images/case/c6e7bc6e4d25b301eddd917a9668b7a6.256p.jpg,Fractal Design,Define C,402.17,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070031,/images/case/601bd451779a1484fa3d3470400ce8f9.256p.jpg,Fractal Design,Define C TG,447.58,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070032,/images/case/cdacbff569bd9a02458fa57f2504c3e4.256p.jpg,Fractal Design,Define R5,500.05,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070033,/images/case/650c0551be5d041a7fb4a3eacbddbd7d.256p.jpg,Fractal Design,Define R6,678.22,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070034,/images/case/58040cad58ca0079082cf722ce8fdad6.256p.jpg,Fractal Design,Define R6 USB-C,735.33,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070035,/images/case/49cd896432a3dbfa6ba24e90558e9733.256p.jpg,Fractal Design,Define R6 USB-C Blackout,727.77,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070036,/images/case/247023a904006490783d450008eb8492.256p.jpg,Fractal Design,Define S,427.65,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070037,/images/case/f733e2a823016d1584970c8d3d17ca43.256p.jpg,Fractal Design,Define S2,700.25,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070038,/images/case/34e2f305c8f2f89c0cb82055128a4182.256p.jpg,Fractal Design,Define S2 Blackout,695.60,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070039,/images/case/676e972974cb1656ef49d152e45ac40d.256p.jpg,Fractal Design,Define S2 Vision Blackout,920.69,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070040,/images/case/6534e5c76fa2c9c68c96d456baccfa0f.256p.jpg,Fractal Design,Define S2 Vision RGB,1011.19,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070041,/images/case/0aae439084e28e23fa17894f6552e89b.256p.jpg,Fractal Design,Focus G,271.04,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070042,/images/case/25e82e47cc7ef713af2f8e676d10c413.256p.jpg,Fractal Design,Meshify 2,690.74,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070043,/images/case/d56f9c8e0c0a09a8bb5cd06616378a52.256p.jpg,Fractal Design,Meshify 2 Compact,443.12,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070044,/images/case/294a21d464cbb7e44e5403b320a09fdc.256p.jpg,Fractal Design,Meshify 2 Compact TG Dark Tint,386.30,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070045,/images/case/a2e481d5295ec41a6a6107f7117a27c6.256p.jpg,Fractal Design,Meshify 2 Compact TG Light Tint,476.02,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070046,/images/case/747683ff402e9076609f9a4ee5e64d6e.256p.jpg,Fractal Design,Meshify 2 Compact White TG Clear Tint,732.73,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070047,/images/case/e233284c287b2718446f4e4c5dcbcefe.256p.jpg,Fractal Design,Meshify C,472.79,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070048,/images/case/4d7492690d0731029d0113dd37a142c8.256p.jpg,Fractal Design,Meshify S2,613.80,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070049,/images/case/ca6362e15025f6446e09b21540d045b3.256p.jpg,Fractal Design,Vector RS,800.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070050,/images/case/20dce0dbcce4adacd7fbabd9911fa0a3.256p.jpg,Fractal Design,Vector RS Blackout,890.75,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070051,/images/case/cd0b847dc4aa3e763989af972e31b953.256p.jpg,Lian Li,ALPHA 550X,1282.14,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070052,/images/case/130d96ea79023c8e2b209551f02fc5b4.256p.jpg,Lian Li,LANCOOL 215,413.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070053,/images/case/b4df5bc671834e8b107239fb88404f9d.256p.jpg,Lian Li,Lancool II Mesh,527.30,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070054,/images/case/8f728ad9050f1b98db2e61fab01bc902.256p.jpg,Lian Li,LANCOOL II-X,481.80,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070055,/images/case/99ae4b9d0233223dd673f7c690b210a6.256p.jpg,Lian Li,LANCOOL ONE,678.45,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070056,/images/case/e4b69337926541c444352052270bc69e.256p.jpg,Lian Li,LANCOOL ONE Digital,647.06,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070057,/images/case/c067673d9018218168704cc6ed3b10df.256p.jpg,Lian Li,O11 Dynamic Mini,527.30,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070058,/images/case/93146fff6c8531b4717bc046d61730a6.256p.jpg,Lian Li,PC-O10,1118.80,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070059,/images/case/7ee5bdf32ff3c946b661cef2a3c7d4d5.256p.jpg,Lian Li,PC-O8X,2100.83,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070060,/images/case/70369080703b5e516b615c00a2f99ff7.256p.jpg,Lian Li,PC-X510,2296.39,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070061,/images/case/0755c019e845d11601c7b0c3e773571b.256p.jpg,NZXT,H510,356.63,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070062,/images/case/0de69c1e686dfab92afff9b0c2176088.256p.jpg,NZXT,H510 Elite,677.95,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070063,/images/case/974d8199bbeae5bcdf70933febf1b993.256p.jpg,NZXT,H510i,457.78,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070064,/images/case/7ae90e748e56eb44b093dca81f5a63c0.256p.jpg,NZXT,H700,1340.07,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070065,/images/case/df3fb4b6f8829514c5d3e9db9106ec3a.256p.jpg,NZXT,H700 PUBG,1219.17,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070066,/images/case/db30772297738a5e0f1b217ca0a2433e.256p.jpg,NZXT,H710,639.37,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070067,/images/case/a8a777a8cb93454945e011ced85a7999.256p.jpg,NZXT,H710i,777.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070068,/images/case/517ffae37d62bd26b5294104aa21e9a9.256p.jpg,Phanteks,Eclipse P300,299.80,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070069,/images/case/7c9e187b65ab4b281bc2ca0fe41a9aa7.256p.jpg,Phanteks,Eclipse P300A Mesh,318.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070070,/images/case/41uzprn1FSL.jpg,Phanteks,Eclipse P350X,341.66,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070071,/images/case/868c9d19f84e899fb5f92907bc14ca26.256p.jpg,Phanteks,Eclipse P360A,345.30,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070072,/images/case/79250fbb1b4265eaa02052807bee8425.256p.jpg,Phanteks,Eclipse P360X,786.97,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070073,/images/case/31ht6-6us%2BL.jpg,Phanteks,Eclipse P400,363.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070074,/images/case/c62d93ddd59d252799a01f178b5da199.256p.jpg,Phanteks,Eclipse P400A,390.80,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070075,/images/case/5b2cb9f6fb0522a1ef0ef83a69f2524a.256p.jpg,Phanteks,Eclipse P400A Digital,454.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070076,/images/case/311LoUcCuLL.jpg,Phanteks,Eclipse P400S,377.15,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070077,/images/case/d6bcee0023610830579746d8c18f1bff.256p.jpg,Phanteks,Eclipse P500A,577.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070078,/images/case/99a2867f72815aefb003b1eee793dfb0.256p.jpg,Phanteks,Eclipse P500A D-RGB,713.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070079,/images/case/a501140d9127374bbf255d1d1cf09e11.256p.jpg,Phanteks,Eclipse P600S,727.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070080,/images/case/31sWyG8%2BIdL.jpg,Phanteks,Enthoo EVOLV ATX,842.61,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070081,/images/case/41oLahU2uUL.jpg,Phanteks,Enthoo EVOLV ATX TG,842.61,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070082,/images/case/086e7f1f402561638bad8d683f47ed3a.256p.jpg,Phanteks,Enthoo Pro M TG,654.34,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070083,/images/case/2db8daab07c206a2a93dbfaeca4bc92d.256p.jpg,Phanteks,Evolv X,1000.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070084,/images/case/f6e948cc8d485dcfe7713f2c9c64c753.256p.jpg,SilentiumPC,Armis AR1,168.26,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070085,/images/case/41BzyOd0GUL.jpg,SilentiumPC,Armis AR5 RGB,359.45,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070086,/images/case/2d7305ee43d68c4232f3f24e2114d40a.256p.jpg,SilentiumPC,Armis AR6,245.61,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070087,/images/case/a87ba9038018cbfdfa1e991385fdeda7.256p.jpg,SilentiumPC,Armis AR6Q EVO ARGB,343.43,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070088,/images/case/49a33d1ea4b69f67e73149ef017dfce3.256p.jpg,SilentiumPC,Armis AR6X EVO ARGB,371.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070089,/images/case/ecf818c36165a1d006cf8b78eac23903.256p.jpg,SilentiumPC,Armis AR7,340.29,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070090,/images/case/453691cb612771e994b4b84d55fe3cff.256p.jpg,SilentiumPC,Armis AR7X EVO ARGB,531.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070091,/images/case/15ee3f4d8cfeff4b640d219e514dc393.256p.jpg,SilentiumPC,Astrum AT6V,438.57,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070092,/images/case/141de6c04dc3aaa818e1bc129ebd33d5.256p.jpg,SilentiumPC,Astrum AT6V EVO,463.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070093,/images/case/ff34644a4f7660464bdb42e82886559f.256p.jpg,SilentiumPC,Regnum RG4,292.97,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070094,/images/case/9a3d1dbe365820eaeccc89c50320b259.256p.jpg,SilentiumPC,Regnum RG4T,297.48,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070095,/images/case/6c8acc7d26e0ce7d9364386a1ab39b07.256p.jpg,SilentiumPC,Regnum RG6V EVO TG ARGB,372.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070096,/images/case/7f588593766fad10c1aaebc042e9b53d.256p.jpg,SilentiumPC,Regnum RG6V TG,322.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070097,/images/case/6266815f785d0b1d2c233c0911bc0898.256p.jpg,SilentiumPC,Signum SG1,236.51,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070098,/images/case/100fb6bc4fd91d23aec952b1f9dfad90.256p.jpg,SilentiumPC,Signum SG1 TG,250.16,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070099,/images/case/06ca9e639d47e26a8c4e8cfd0756df8c.256p.jpg,SilentiumPC,Signum SG1M,227.41,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070100,/images/case/e4b839b6511c09f2d6ded3a15d779d83.256p.jpg,SilentiumPC,Signum SG1M TG,283.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070101,/images/case/f92e7cd0fe4534f05a83ee68b7fe29be.256p.jpg,SilentiumPC,Signum SG1Q EVO TG ARGB,304.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070102,/images/case/27dc7ad48c8c8dccd85c72c2acac68d4.256p.jpg,SilentiumPC,Signum SG1V EVO TG ARGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070103,/images/case/64786fcfee3cacb770b9fa21c93ceabf.256p.jpg,SilentiumPC,Signum SG1X EVO TG ARGB,402.17,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070104,/images/case/71a7a7976d56acbf91c57f86db79e3b8.256p.jpg,SilentiumPC,Signum SG1X TG RGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070105,/images/case/9a74b5007ca37f28206ef125e9d4868d.256p.jpg,SilentiumPC,Signum SG7V EVO TG ARGB,454.77,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070106,/images/case/53e842cc235bf532a1e7add5eabed7f3.256p.jpg,SilentiumPC,Signum SG7V TG,418.10,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070107,/images/case/a3668235822b8fc60fda9f65e2a259c7.256p.jpg,Thermaltake,A500,895.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070108,/images/case/6558aef319aba917ae4bdcd38a9f48f9.256p.jpg,Thermaltake,Commander C31 TG ARGB,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070109,/images/case/8c93d37d49d7a1f75c3f5b940c0bb78b.256p.jpg,Thermaltake,Commander C32 TG ARGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070110,/images/case/142b4041223d62f293270dfba1b86dab.256p.jpg,Thermaltake,Commander C33 TG ARGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070111,/images/case/7a192b9f1bfe7c3c85ce8e97960448ea.256p.jpg,Thermaltake,Commander C34 TG ARGB,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070112,/images/case/51f2lON5LjL.jpg,Thermaltake,Commander C34 TG Snow ARGB,686.19,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070113,/images/case/e470670504da493bea7802a2925c18ad.256p.jpg,Thermaltake,Commander C35 TG ARGB,717.22,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070114,/images/case/936b12b934ad35bb1ec87ee2014d49f8.256p.jpg,Thermaltake,Commander C36 TG ARGB,454.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070115,/images/case/51x-%2B4VtzmL.jpg,Thermaltake,Core G21 Tempered Glass Edition,264.49,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070116,/images/case/bf6f342285b42a5d62992701c1f4b287.256p.jpg,Thermaltake,Core G3,380.43,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070117,/images/case/416ZmcKlUFL.jpg,Thermaltake,Core P3,889.71,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070118,/images/case/00ffb5033414256726a5f33e8ce9d641.256p.jpg,Thermaltake,Core P3 TG Curved,1018.15,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070119,/images/case/511OUL9xDGL.jpg,Thermaltake,Core P3 TG Snow Edition,760.44,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070120,/images/case/0c3a50c1a60d3fe0540bfc9bbed070a7.256p.jpg,Thermaltake,Core P90,900.90,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070121,/images/case/5102Xulm11L.jpg,Thermaltake,Core X31,810.86,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070122,/images/case/66af16c0f7478482b4d5b79ca7839f71.256p.jpg,Thermaltake,Core X31 TG,527.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070123,/images/case/41vV%2BHHpL7L.jpg,Thermaltake,H100 TG,322.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070124,/images/case/41ySFsQERWL.jpg,Thermaltake,H200 TG RGB,343.53,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070125,/images/case/41CJtMiG9QL.jpg,Thermaltake,H200 TG Snow RGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070126,/images/case/5204fc34efeb703ab131d925a98f3d64.256p.jpg,Thermaltake,H550 TG ARGB,498.59,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070127,/images/case/aa853f7086d1eec2c2824fa836cc887b.256p.jpg,Thermaltake,Level 20 MT,318.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070128,/images/case/ef0dfcdedbc2dc9756cdda4ec5bc188b.256p.jpg,Thermaltake,Level 20 RS ARGB,773.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070129,/images/case/ed1825d3552267790801f84b79b8fdb4.256p.jpg,Thermaltake,S300 Tempered Glass Edition,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070130,/images/case/41VfJhHHxmL.jpg,Thermaltake,Suppressor F31 TG,702.84,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070131,/images/case/4183czee1DL.jpg,Thermaltake,Urban S31,484.44,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070132,/images/case/41apsGd6UrL.jpg,Thermaltake,V200,259.26,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070133,/images/case/41j5%2BnQV10L.jpg,Thermaltake,V200 RGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070134,/images/case/643860f47f4275067f8b31f3cafe7b1c.256p.jpg,Thermaltake,V250 TG ARGB,372.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070135,/images/case/288260f283b982e19b0dd35dde94f293.256p.jpg,Thermaltake,Versa C21,322.96,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070136,/images/case/b18a1ebf1aed839038b05d4e4b9218f9.256p.jpg,Thermaltake,Versa C22 RGB,309.81,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070137,/images/case/0143eb9279d3657bff7d8afd78b3ac9b.256p.jpg,Thermaltake,Versa C22 RGB Snow Edition,363.50,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070138,/images/case/41j%2B7eIwJWL.jpg,Thermaltake,Versa C23 RGB,436.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070139,/images/case/41ZJESWVk1L.jpg,Thermaltake,Versa H21,267.31,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070140,/images/case/515dPNIn7tL.jpg,Thermaltake,Versa H22,275.09,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070141,/images/case/51NErB79UzL.jpg,Thermaltake,Versa H23,275.91,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070142,/images/case/3cfc480a18e4bb6255481684d8795480.256p.jpg,Thermaltake,Versa H24,313.45,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070143,/images/case/004673bbba26d1389e1c4f1fd57ab5cd.256p.jpg,Thermaltake,Versa H25,319.64,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070144,/images/case/41zgu5zVwNL.jpg,Thermaltake,Versa H26,498.86,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070145,/images/case/51NPXMteoFL.jpg,Thermaltake,Versa H35,437.35,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070146,/images/case/5458ced882a3beef8e91778750b6ae18.256p.jpg,Thermaltake,Versa J21,326.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070147,/images/case/7ccdacabebf06d80acdcf1323e4110e8.256p.jpg,Thermaltake,Versa J22,272.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070148,/images/case/de438e0dba4a682ce9d360f9ac96a8c7.256p.jpg,Thermaltake,Versa J23,289.74,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070149,/images/case/5827521256ae1374807bedac23e4460a.256p.jpg,Thermaltake,Versa J23 RGB,410.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070150,/images/case/eccf6f1921b45ca778d9d3ed50c1a22a.256p.jpg,Thermaltake,Versa J24,263.49,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070151,/images/case/de571f78d7bb205898c221d48c667f10.256p.jpg,Thermaltake,Versa J24 RGB,410.73,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070152,/images/case/514a360db859bf9cd740431027b38e30.256p.jpg,Thermaltake,Versa J25,322.32,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070153,/images/case/8ff070b72ff6b469ca2c15b3263206ab.256p.jpg,Thermaltake,Versa J25 RGB,431.75,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070154,/images/case/0e880ab3187d9fc986d6ad4cddbdbfc7.256p.jpg,Thermaltake,Versa N21,310.67,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070155,/images/case/51zi%2BGCAW-L.jpg,Thermaltake,Versa N24,364.91,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070156,/images/case/61d2bb96301d6879f34668adfe63f0c9.256p.jpg,Thermaltake,Versa N27,775.46,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070157,/images/case/bc2e89615762c59f713414e04b260538.256p.jpg,Thermaltake,Versa T25,267.95,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070158,/images/case/41w2OuctK0L.jpg,Thermaltake,View 21 Tempered Glass Edition,299.85,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070159,/images/case/9bb63a8ebdbdc65ec20f68283d794a55.256p.jpg,Thermaltake,View 22,406.32,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070160,/images/case/41HiF53XgEL.jpg,Thermaltake,View 27,364.27,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070161,/images/case/419MsPHEd5L.jpg,Thermaltake,View 31 TG,691.19,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070162,/images/case/abe2d6d29ddba959a62fde9fa0fe4d21.256p.jpg,Thermaltake,View 37,721.99,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070163,/images/case/4e617122d2900f9435fd497bcc1bd436.256p.jpg,be quiet!,Dark Base 900,735.78,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070164,/images/case/d9f0aabe1356385fc6b1bab85990a17e.256p.jpg,be quiet!,Dark Base Pro 900 Rev. 2,998.27,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070165,/images/case/31obM2U0nxL.jpg,Cooler Master,Cosmos,1939.21,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070166,/images/case/1181299463d46600b7915b6135c4e6a7.256p.jpg,Cooler Master,Cosmos C700M,1960.14,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070167,/images/case/2263c1478291772b81e84363835c8a5e.256p.jpg,Cooler Master,Cosmos C700P Black Edition,1353.58,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070168,/images/case/dc0c4616fcda218b52d42c758073216c.256p.jpg,Cooler Master,MasterFrame 700,905.22,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070169,/images/case/2d6c9fc999e23768823d580af0e761a1.256p.jpg,Cooler Master,Stryker SE,796.80,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070170,/images/case/a7a0359ad235cd8cb78730230deb4666.256p.jpg,Corsair,1000D,2660.84,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070171,/images/case/c53099401cf671d634e227a3ae029198.256p.jpg,Corsair,750D,657.75,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070172,/images/case/41Dz-UmNVBL.jpg,Corsair,760T,816.36,ATX,ATX,ATX Full Tower,Acrylic
