_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069000,/images/motherboard/c24006eeef3effdb643769c5edf21d1b.256p.jpg,Asus,ROG Crosshair VIII Dark Hero,2179.76,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069001,/images/motherboard/c24006eeef3effdb643769c5edf21d1b.256p.jpg,Asus,ROG Crosshair VIII Formula,2556.41,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069002,/images/motherboard/c24006eeef3effdb643769c5edf21d1b.256p.jpg,Asus,ROG Crosshair VIII Hero,1912.5,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069003,/images/motherboard/c24006eeef3effdb643769c5edf21d1b.256p.jpg,Asus,ROG Crosshair VIII Hero (WI-FI),1961.51,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069004,/images/motherboard/61fgOAI2PuL.jpg,Gigabyte,X570 AORUS MASTER,1488.87,1.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069005,/images/motherboard/7fac2531fd84562ab9ca62b2c32f1f4d.256p.jpg,MSI,MAG X570 TOMAHAWK WIFI,956.21,1.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069006,/images/motherboard/29c3c9cef2ad68a27259fb7a4f93be16.256p.jpg,ASRock,X570 CREATOR,2194.43,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069007,/images/motherboard/a3b75c1c43405c9460434fc5f434139d.256p.jpg,Asus,ROG Strix X570-E Gaming,1362.96,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069008,/images/motherboard/a997f929e59ac43cd8f3624831ad6076.256p.jpg,MSI,MEG X570 ACE,1563.39,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069009,/images/motherboard/ceb331fef7af4383c3e3c11e0eb889df.256p.jpg,MSI,MEG X570 UNIFY,1315.76,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069010,/images/motherboard/9599433f6ef2a7256041de15ee3d1be9.256p.jpg,ASRock,X570 Phantom Gaming X,1554.03,2.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069011,/images/motherboard/a43cfe6b3deca519ea05604568cb0b4b.256p.jpg,ASRock,X570 Taichi,1276.02,2.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069012,/images/motherboard/a3b75c1c43405c9460434fc5f434139d.256p.jpg,Asus,ROG Strix X570-F Gaming,1048.59,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069013,/images/motherboard/c96321a1e039a1f7fd1bc917c5ae72b7.256p.jpg,Asus,TUF GAMING X570-PLUS,881.73,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069014,/images/motherboard/c96321a1e039a1f7fd1bc917c5ae72b7.256p.jpg,Asus,TUF GAMING X570-PLUS (WI-FI),913.59,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069015,/images/motherboard/2131ac4689d1bfc99721a81de8904a52.256p.jpg,Asus,PRIME X570-P,706.59,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069016,/images/motherboard/41h6pPmdmPL.jpg,Gigabyte,X570 AORUS PRO,923.99,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069017,/images/motherboard/98611dd0985f37fc66676d41b2588727.256p.jpg,Gigabyte,X570 AORUS ULTRA,1241.73,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069018,/images/motherboard/896d25ea1d8ea692bf45a9e527dfb076.256p.jpg,ASRock,X570 PHANTOM GAMING-ITX/TB3,1031.18,3,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069019,/images/motherboard/a3b75c1c43405c9460434fc5f434139d.256p.jpg,Asus,ROG Strix X570-I Gaming,1255.5,3,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069020,/images/motherboard/bc40b4ffd4af9722d780e04aa9468fe3.256p.jpg,Asus,TUF B450M-PRO GAMING,407.88,3,B450,AM4,Micro ATX,4,64
608dd537905ec60bdc069021,/images/motherboard/974f48fb1fd0b2032cb549076173f522.256p.jpg,ASRock,X570 Steel Legend,951.03,3.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069022,/images/motherboard/e676befe5917bc8a763d340006a082fd.256p.jpg,ASRock,X470 Taichi,1310.4,3.3,X470,AM4,ATX,4,64
608dd537905ec60bdc069023,/images/motherboard/76e7c8c0e2dc42ca53d84ae41585dd5f.256p.jpg,ASRock,X470 Taichi Ultimate,1633.64,3.3,X470,AM4,ATX,4,64
608dd537905ec60bdc069024,/images/motherboard/61fgOAI2PuL.jpg,Gigabyte,X570 AORUS ELITE,818.96,3.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069025,/images/motherboard/61fgOAI2PuL.jpg,Gigabyte,X570 AORUS ELITE WIFI,1102.86,3.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069026,/images/motherboard/46d2f6f499b5e22e0623c64a7210ccd4.256p.jpg,MSI,X470 GAMING M7 AC,1225.76,3.7,X470,AM4,ATX,4,64
608dd537905ec60bdc069027,/images/motherboard/2d1b2aac65d64d9f823e33f0680fa5c3.256p.jpg,ASRock,X570 Extreme4,1084.23,4,X570,AM4,ATX,4,128
608dd537905ec60bdc069028,/images/motherboard/4ac5fcf37af5a71a74472e422afaee80.256p.jpg,Gigabyte,X570 I AORUS PRO WIFI,899.96,4,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069029,/images/motherboard/75e744946902a18df556c10f40ccbb35.256p.jpg,ASRock,X570 Pro4,652.46,4.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069030,/images/motherboard/61-2pWUi57L.jpg,ASRock,X570M Pro4,804.96,4.3,X570,AM4,Micro ATX,4,128
608dd537905ec60bdc069031,/images/motherboard/4ac5fcf37af5a71a74472e422afaee80.256p.jpg,Gigabyte,X570 GAMING X,688.05,5,X570,AM4,ATX,4,128
608dd537905ec60bdc069032,/images/motherboard/575459297fc3c5490b6a3878a2bd578f.256p.jpg,Gigabyte,X570 UD,843.84,5,X570,AM4,ATX,4,128
608dd537905ec60bdc069033,/images/motherboard/a6ae20785466eef236198522ad3a4fa5.256p.jpg,MSI,B450 GAMING PRO CARBON AC,1165.5,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069034,/images/motherboard/a6ae20785466eef236198522ad3a4fa5.256p.jpg,MSI,B450 GAMING PRO CARBON MAX WIFI,584.55,5,B450,AM4,ATX,4,128
608dd537905ec60bdc069035,/images/motherboard/8ba566ff15c0bdf7435a68cc0e5152fa.256p.jpg,MSI,B450 TOMAHAWK,355.5,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069036,/images/motherboard/8ba566ff15c0bdf7435a68cc0e5152fa.256p.jpg,MSI,B450 TOMAHAWK MAX,400.5,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069037,/images/motherboard/118d595f83da3a4df004e96aeb90b6b1.256p.jpg,MSI,B450 TOMAHAWK MAX II,440.96,5,B450,AM4,ATX,4,128
608dd537905ec60bdc069038,/images/motherboard/b2720d644220687e658907133bc6154d.256p.jpg,MSI,B450M BAZOOKA MAX WIFI,528.57,5,B450,AM4,Micro ATX,4,128
608dd537905ec60bdc069039,/images/motherboard/e4d37ed51507e14a982aea0501f1a44c.256p.jpg,MSI,B450M MORTAR,415.67,5,B450,AM4,Micro ATX,4,64
608dd537905ec60bdc069040,/images/motherboard/51TSL-pmMOL.jpg,ASRock,B550 PG Velocita,861.71,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069041,/images/motherboard/2321dbf8b4af82da7d9e82b90e3e1e86.256p.jpg,ASRock,B550 Phantom Gaming 4,472.59,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069042,/images/motherboard/51S3r3XOy4L.jpg,ASRock,B550 Phantom Gaming 4/ac,524.7,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069043,/images/motherboard/51jnctILCqL.jpg,ASRock,B550 Phantom Gaming-ITX/ax,888.71,4,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069044,/images/motherboard/9c582991edb4ccf7cdaaab81543bf668.256p.jpg,ASRock,B550 Pro4,581.18,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069045,/images/motherboard/51RUjQTRdkL.jpg,ASRock,B550 Steel Legend,785.52,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069046,/images/motherboard/510ObI8mRmL.jpg,ASRock,B550 Taichi,1248.98,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069047,/images/motherboard/ec80afe70f19afab3d9c70d0a62e4104.256p.jpg,ASRock,B550M Phantom Gaming 4,416.84,5.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069048,/images/motherboard/472d12f3f649d3c11155e02f9fd70e22.256p.jpg,ASRock,B550M Pro4,472.32,5.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069049,/images/motherboard/e45d552e13e60103e6fa9e4c89345e65.256p.jpg,ASRock,B550M Steel Legend,594.36,4.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069050,/images/motherboard/515LtxB77aL.jpg,ASRock,B550M-ITX/ac,581.49,8,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069051,/images/motherboard/b78a4d2aa4d50e061211af815e31e3b2.256p.jpg,Asus,PRIME B550-PLUS,607.05,8,B550,AM4,ATX,4,128
608dd537905ec60bdc069052,/images/motherboard/a608e30c64ccadf8dc8c1d2fcd3be2d7.256p.jpg,Asus,PRIME B550M-A,479.61,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069053,/images/motherboard/514Wq5JHWRL.jpg,Asus,PRIME B550M-A (WI-FI),562.05,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069054,/images/motherboard/8ce406d6c564d26dad9c5d31717ce8c2.256p.jpg,Asus,PRIME B550M-A/CSM,552.96,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069055,/images/motherboard/b763277f0ff72f671b15e8cf62ad7221.256p.jpg,Asus,PRIME B550M-K,450,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069056,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B550-A GAMING,706.59,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069057,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B550-E GAMING,981,1.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069058,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B550-F GAMING,778.23,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069059,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B550-F GAMING (WI-FI),812.66,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069060,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B550-I GAMING,899.55,4,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069061,/images/motherboard/c053d6da37d85215460196e9d5b47129.256p.jpg,Asus,TUF GAMING B550-PLUS,621.09,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069062,/images/motherboard/c053d6da37d85215460196e9d5b47129.256p.jpg,Asus,TUF GAMING B550-PLUS (WI-FI),670.59,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069063,/images/motherboard/51m8B-gEwML.jpg,Asus,TUF GAMING B550M-PLUS,592.61,3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069064,/images/motherboard/51m8B-gEwML.jpg,Asus,TUF GAMING B550M-PLUS (WI-FI),665.55,3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069065,/images/motherboard/92478e7c05b1206120d4c5582388500e.256p.jpg,Gigabyte,B550 AORUS ELITE,662.22,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069066,/images/motherboard/8885d4ef198d1a3c5d33430a932d5789.256p.jpg,Gigabyte,B550 AORUS ELITE AX,748.67,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069067,/images/motherboard/8885d4ef198d1a3c5d33430a932d5789.256p.jpg,Gigabyte,B550 AORUS ELITE AX V2,748.67,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069068,/images/motherboard/41196fe18ce134d254b96a4e5cac7fa2.256p.jpg,Gigabyte,B550 AORUS ELITE V2,634.23,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069069,/images/motherboard/cec2d887c119fe9f7ad215aa022938c8.256p.jpg,Gigabyte,B550 AORUS MASTER,1192.46,1,B550,AM4,ATX,4,128
608dd537905ec60bdc069070,/images/motherboard/c772cded968687080b566c95f2bf4ebc.256p.jpg,Gigabyte,B550 AORUS PRO,809.55,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069071,/images/motherboard/1009a4848207e1aef6dc810d47ba4b38.256p.jpg,Gigabyte,B550 AORUS PRO AC,814.05,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069072,/images/motherboard/9e69dc7f3a9c5f7f44040d7e568e12cd.256p.jpg,Gigabyte,B550 AORUS PRO AX,946.76,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069073,/images/motherboard/51xlxSRmZuL.jpg,Gigabyte,B550 AORUS PRO V2,775.94,2.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069074,/images/motherboard/ad927ac5699f64e9266ff834207c330f.256p.jpg,Gigabyte,B550 GAMING X,589.05,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069075,/images/motherboard/66e20933210fd30079deced324d28fb5.256p.jpg,Gigabyte,B550 VISION D,1196.96,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069076,/images/motherboard/51n1nWrHEbL.jpg,Gigabyte,B550 VISION D-P,1445.13,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069077,/images/motherboard/51n1nWrHEbL.jpg,Gigabyte,B550I AORUS PRO AX,787.01,6,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069078,/images/motherboard/55e1dfa874949b0ba8b804d3584d170c.256p.jpg,Gigabyte,B550M AORUS ELITE,449.55,5.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069079,/images/motherboard/b22b15a301bbfba8670a17c926e8669f.256p.jpg,Gigabyte,B550M DS3H,375.26,6,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069080,/images/motherboard/d1f6224000a91aaffc09b011516bede0.256p.jpg,Gigabyte,B550M GAMING,559.98,5.7,B550,AM4,Micro ATX,2,64
608dd537905ec60bdc069081,/images/motherboard/64c03f78e274b935855ccf410fe63be4.256p.jpg,MSI,B550-A PRO,535.5,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069082,/images/motherboard/cd4ef210d3d8dfca5503e8b301064744.256p.jpg,MSI,B550M PRO-VDH WIFI,522.09,5,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069083,/images/motherboard/61KAc2uql2L.jpg,MSI,MAG B550 TOMAHAWK,706.68,2.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069084,/images/motherboard/a17c97dadd5b6357253e2b6ac02b3674.256p.jpg,MSI,MAG B550M BAZOOKA,486.09,4.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069085,/images/motherboard/23e007cedb830463d4607e84df5e63b4.256p.jpg,MSI,MAG B550M MORTAR,611.33,2.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069086,/images/motherboard/b27a06d323dab8239b1ac9b146377542.256p.jpg,ASRock,B365 Phantom Gaming 4,481.01,5,B365,LGA1151,ATX,4,128
608dd537905ec60bdc069087,/images/motherboard/fe5d9f5248603768fc736ddda80f445c.256p.jpg,ASRock,B365 Pro4,406.58,5,B365,LGA1151,ATX,4,64
608dd537905ec60bdc069088,/images/motherboard/d2fd4253629b6610ec4cb4a5220e0f54.256p.jpg,ASRock,Z390 Extreme4,1043.73,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069089,/images/motherboard/2b02bc5f14c800bc66df1b8364788093.256p.jpg,ASRock,Z390 Phantom Gaming 4,674.37,4,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069090,/images/motherboard/149d9cfc82156a641cab6c9452c8a1f2.256p.jpg,ASRock,Z390 Pro4,482.36,4,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069091,/images/motherboard/33ba1abe454ebfee3c2903bb1fecb58c.256p.jpg,ASRock,Z390 Taichi,1484.19,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069092,/images/motherboard/bee3d1c5e595ba1c3b3dcf9852b5f734.256p.jpg,Asus,PRIME B365M-A,328.59,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069093,/images/motherboard/206cc3e030a9ed2228ca1a0f91a96d53.256p.jpg,Asus,PRIME B365M-K,359.55,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069094,/images/motherboard/9d9853909e7f285fe446ec8f29115399.256p.jpg,Asus,TUF B365M-PLUS GAMING,382.59,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069095,/images/motherboard/122e9a153682a887a52d28ea65fda90a.256p.jpg,Asus,PRIME Z390-A,764.96,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069096,/images/motherboard/7709bacef3c1dff5fc91ceacff36bbbf.256p.jpg,Asus,PRIME Z390-P,535.59,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069097,/images/motherboard/51LlrU15k4L.jpg,Gigabyte,B365 HD3,586.94,5,B365,LGA1151,ATX,4,64
608dd537905ec60bdc069098,/images/motherboard/7448e0b897e82f3dfa115a5722560657.256p.jpg,Gigabyte,B365 M AORUS ELITE,442.35,4,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069099,/images/motherboard/5f6d03cb80d665d5aaecd4b6533033dd.256p.jpg,Gigabyte,B365M D2V,396.14,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069100,/images/motherboard/5f6d03cb80d665d5aaecd4b6533033dd.256p.jpg,Gigabyte,B365M DS3H,340.52,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069101,/images/motherboard/3c04344a1b2509d4ac87f067526ea9dd.256p.jpg,Gigabyte,GA-B365M-D3H,370.04,5,B365,LGA1151,Micro ATX,4,64
608dd537905ec60bdc069102,/images/motherboard/a4f442ed42bf0185f8881f56936da69d.256p.jpg,Gigabyte,GA-B365M-H,309.83,5,B365,LGA1151,Micro ATX,2,32
608dd537905ec60bdc069103,/images/motherboard/119baf5812908c1b92fd934720593cb2.256p.jpg,Gigabyte,Z390 AORUS ELITE,884.66,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069104,/images/motherboard/b44c9eb2fa9abaf62e3e7ce90ec7da3e.256p.jpg,Gigabyte,Z390 AORUS MASTER,1374.26,2,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069105,/images/motherboard/51DZf-KOjZL.jpg,MSI,MPG Z390 GAMING EDGE AC,1368.09,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069106,/images/motherboard/f68bd53f6c04fd23f6c3f2a1dfdaa1e2.256p.jpg,MSI,MPG Z390 GAMING PLUS,551.75,4,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069107,/images/motherboard/91d7402ac6c9d16afc48f31c5165cf3d.256p.jpg,MSI,MPG Z390 GAMING PRO CARBON,760.59,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069108,/images/motherboard/51XXxxhFdqL.jpg,MSI,Z390-A PRO,528.17,5,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069109,/images/motherboard/c260f3f95ce3c6ef17b2ffcdd4bbca2e.256p.jpg,ASRock,B460 Phantom Gaming 4,574.38,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069110,/images/motherboard/0e4e7daabc4283363b6b351e3f741fbc.256p.jpg,ASRock,B460 Pro4,445.5,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069111,/images/motherboard/0b5178a63b550f621cc01d7b830f367b.256p.jpg,ASRock,B460 Steel Legend,563.18,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069112,/images/motherboard/a6db53db17e0daae333dc2ab77f02b70.256p.jpg,ASRock,B560 Pro4,571.01,7,B560,LGA1200,ATX,4,128
608dd537905ec60bdc069113,/images/motherboard/2ee3fa1251e7ddd5a51a88a97aa734c1.256p.jpg,ASRock,B560 Steel Legend,625.5,7,B560,LGA1200,ATX,4,128
608dd537905ec60bdc069114,/images/motherboard/383a970abc71794caed4efbd404b76b8.256p.jpg,ASRock,H470 Phantom Gaming 4,548.64,7,H470,LGA1200,ATX,4,128
608dd537905ec60bdc069115,/images/motherboard/9348f065839fa43339ce5e23a01b2ee9.256p.jpg,ASRock,H470 Steel Legend,647.06,7,H470,LGA1200,ATX,4,128
608dd537905ec60bdc069116,/images/motherboard/51ZbEhVy4fL.jpg,ASRock,H570 Phantom Gaming 4,539.55,7,H570,LGA1200,ATX,4,128
608dd537905ec60bdc069117,/images/motherboard/b1c7f4e0cc117dcffaec598ba4831912.256p.jpg,ASRock,H570 Steel Legend,680.81,7,H570,LGA1200,ATX,4,128
608dd537905ec60bdc069118,/images/motherboard/c755830f28d0dab51a56165e922cb6d1.256p.jpg,ASRock,Z490 Extreme4,791.55,8,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069119,/images/motherboard/7f9aa3e00a61d93877f1a9a73d0075fb.256p.jpg,ASRock,Z490 PG Velocita,1068.71,6,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069120,/images/motherboard/51zffSxBIIL.jpg,ASRock,Z490 Phantom Gaming 4,538.2,8,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069121,/images/motherboard/d2e193c8904feb90582fbe4dec6991c9.256p.jpg,ASRock,Z490 Phantom Gaming 4/ac,725.22,8,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069122,/images/motherboard/f0e3f73ddbb1fba3927c9afb843563d9.256p.jpg,ASRock,Z490 Phantom Gaming-ITX/TB3,1194.66,7,Z490,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069123,/images/motherboard/24cc66652169bc811f7a8e3cd5a0c5c2.256p.jpg,ASRock,Z490 Pro4,689.85,8,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069124,/images/motherboard/7b46fda1dbdfcf1f806c900ea875714d.256p.jpg,ASRock,Z490 Steel Legend,663.71,8,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069125,/images/motherboard/fdf23a9c904c3c0b6331e130ad06f7a2.256p.jpg,ASRock,Z590 Extreme,964.94,4,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069126,/images/motherboard/ffa59b5e13c0dd4b2dffc217094aa355.256p.jpg,ASRock,Z590 PG Velocita,1377.5,5,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069127,/images/motherboard/c903b7364d370600516f81632584f25f.256p.jpg,ASRock,Z590 PRO4,814.01,7,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069128,/images/motherboard/c155cb72633e218428e6a9c3cea625c9.256p.jpg,ASRock,Z590 Taichi,1988.15,5,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069129,/images/motherboard/0f761cfa8bc9fe6e702e05af80a9a8b2.256p.jpg,Asus,PRIME B460-PLUS,525.74,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069130,/images/motherboard/35be67897dcbdedd08362460e1d091c8.256p.jpg,Asus,PRIME H470-PLUS,672.48,7,H470,LGA1200,ATX,4,128
608dd537905ec60bdc069131,/images/motherboard/b9229031adab35e17be8da76cb2b8fb3.256p.jpg,Asus,PRIME H570-PLUS,629.55,7,H570,LGA1200,ATX,4,128
608dd537905ec60bdc069132,/images/motherboard/14dcd444ba6b014710f7967648695a78.256p.jpg,ASRock,Z490 Taichi,1805.4,3,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069133,/images/motherboard/3db97ce07c9a42909760758bb092a3e5.256p.jpg,ASRock,Z490M Pro4,766.53,8,Z490,LGA1200,Micro ATX,4,128
608dd537905ec60bdc069134,/images/motherboard/16fe24308112e494272ce61473afd9fa.256p.jpg,ASRock,Z490M-ITX/ac,1149.08,7,Z490,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069135,/images/motherboard/edd5fd2902288c64a66a17edd2aaeee6.256p.jpg,Asus,PRIME Z490-A,944.96,4,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069136,/images/motherboard/3b490ce2d863a9c02c5022c8651a8d30.256p.jpg,Asus,PRIME Z490-P,711.09,5,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069137,/images/motherboard/cbe1a09a362cb4bf3d0c688e7ae06a70.256p.jpg,Asus,PRIME Z490M-PLUS,835.97,5,Z490,LGA1200,Micro ATX,4,128
608dd537905ec60bdc069138,/images/motherboard/c3f7897ebc2a164979760d8cd40eac68.256p.jpg,Asus,ROG STRIX B460-F GAMING,688.59,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069139,/images/motherboard/51OtYrSHqrL.jpg,Asus,ROG STRIX B460-H GAMING,647.78,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069140,/images/motherboard/6d79c7dfefe021f56fc057d2985c4831.256p.jpg,Asus,ProART Z490-CREATOR 10G,1403.69,4,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069141,/images/motherboard/7e4f7ddd1020e66a1d84343950c2f955.256p.jpg,Asus,ROG MAXIMUS XII APEX,2188.76,1,Z490,LGA1200,ATX,2,64
608dd537905ec60bdc069142,/images/motherboard/200641bc77489636f9c30d0b09f5c041.256p.jpg,Asus,ROG MAXIMUS XII FORMULA,2038.68,1,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069143,/images/motherboard/c364a2ad0b5ee287c355c84251ec1042.256p.jpg,Asus,ROG MAXIMUS XII HERO (WI-FI),1750.05,1,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069144,/images/motherboard/29c4f0f96e54448d8512879c8a15a4f3.256p.jpg,Asus,TUF GAMING B460-PLUS,499.05,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069145,/images/motherboard/2f132b9fdce575ff6d80697a0b5ac5ef.256p.jpg,Asus,TUF GAMING B460-PRO (WI-FI),623.12,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069146,/images/motherboard/41Ok3d0A34L.jpg,Asus,TUF GAMING H470-PRO (WI-FI),813.42,7,H470,LGA1200,ATX,4,128
608dd537905ec60bdc069147,/images/motherboard/cb4e876cae7731cf99bec692e4722f08.256p.jpg,Asus,ROG STRIX Z490-A GAMING,1106.51,3.7,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069148,/images/motherboard/cb4e876cae7731cf99bec692e4722f08.256p.jpg,Asus,ROG STRIX Z490-E GAMING,1341.27,3,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069149,/images/motherboard/51JQsb7x9tL.jpg,Asus,PRIME Z590-A,1124.55,6,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069150,/images/motherboard/51JxiF4ixIL.jpg,Asus,PRIME Z590M-PLUS,796.59,5,Z590,LGA1200,Micro ATX,4,128
608dd537905ec60bdc069151,/images/motherboard/53e3454a23096f704407a61d75703f70.256p.jpg,Gigabyte,B460 HD3,467.28,7,B460,LGA1200,ATX,4,128
608dd537905ec60bdc069152,/images/motherboard/0e7d8da2d88a98fd6b3e9ef04d71e7b6.256p.jpg,Asus,ROG STRIX Z490-F GAMING,1120.28,3.7,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069153,/images/motherboard/8354f74f99d9bdd33f7f915f695db40f.256p.jpg,Asus,ROG STRIX Z490-G GAMING,994.59,4,Z490,LGA1200,Micro ATX,4,128
